id,type,district,lon,lat,level
N_3369,junction,ราษฎร์บูรณะ,100.52104,13.67171,-1
N_337,junction,สายไหม,100.68321,13.88673,-1
N_3370,junction,ราษฎร์บูรณะ,100.51781,13.67117,-1
N_3371,junction,จอมทอง,100.44017,13.70012,-1
N_3372,junction,จอมทอง,100.43856,13.69717,-1
N_3373,junction,หนองแขม,100.3579,13.67022,-1
N_3374,junction,หนองแขม,100.36047,13.67364,-1
N_3375,junction,จอมทอง,100.43766,13.69756,-1
N_3376,junction,จอมทอง,100.43927,13.70058,-1
N_3377,junction,จอมทอง,100.43616,13.6983,-1
N_3378,junction,จอมทอง,100.43777,13.70133,-1
N_3379,junction,จอมทอง,100.4418,13.69944,-1
N_338,junction,สายไหม,100.68419,13.88843,-1
N_3380,junction,บางแค,100.41727,13.72949,-1
N_3381,junction,บางแค,100.41701,13.73111,-1
N_3382,junction,บางแค,100.38447,13.72815,-1
N_3383,junction,บางแค,100.38473,13.73452,-1
N_3384,junction,บางแค,100.40669,13.73023,-1
N_3385,junction,บางแค,100.40621,13.72743,-1
N_3386,junction,บางพลัด,100.51007,13.8026,-1
N_3387,junction,บางพลัด,100.51024,13.80383,-1
N_3388,junction,บางพลัด,100.51017,13.80256,-1
N_3389,junction,บางพลัด,100.50979,13.80176,-1
N_339,junction,วังทองหลาง,100.62839,13.77476,-1
N_3390,junction,บางแค,100.41546,13.69545,-1
N_3391,junction,บางแค,100.4162,13.69309,-1
N_3392,junction,บางกอกใหญ่,100.47888,13.7392,-1
N_3393,junction,บางกอกใหญ่,100.47896,13.7375,-1
N_3394,junction,บางกอกใหญ่,100.46603,13.73478,-1
N_3395,junction,บางกอกใหญ่,100.46617,13.73321,-1
N_3396,junction,บางแค,100.41666,13.70545,-1
N_3397,junction,บางแค,100.41633,13.70383,-1
N_3398,junction,บางแค,100.41415,13.70596,-1
N_3399,junction,บางแค,100.41615,13.70547,-1
N_34,junction,หนองแขม,100.34815,13.7371,-1
N_340,junction,วังทองหลาง,100.62269,13.76223,-1
N_3400,junction,บางแค,100.41583,13.70759,-1
N_3401,junction,บางแค,100.41544,13.71116,-1
N_3402,junction,บางแค,100.38718,13.69484,-1
N_3403,junction,บางแค,100.38191,13.69315,-1
N_3404,junction,ภาษีเจริญ,100.43039,13.73803,-1
N_3405,junction,ภาษีเจริญ,100.43207,13.74062,-1
N_3406,junction,บางแค,100.41991,13.69379,-1
N_3407,junction,บางแค,100.4186,13.69706,-1
N_3408,junction,บางแค,100.41814,13.71963,-1
N_3409,junction,บางแค,100.41978,13.71558,-1
N_341,junction,จอมทอง,100.46658,13.71093,-1
N_3410,junction,ภาษีเจริญ,100.41592,13.73825,-1
N_3411,junction,ภาษีเจริญ,100.41547,13.73582,-1
N_3412,junction,ภาษีเจริญ,100.45295,13.71672,-1
N_3413,junction,ภาษีเจริญ,100.45292,13.7224,-1
N_3414,junction,คลองสาน,100.50389,13.72748,-1
N_3415,junction,คลองสาน,100.50375,13.72778,-1
N_3416,junction,พระโขนง,100.59184,13.69247,-1
N_3417,junction,พระโขนง,100.59174,13.69386,-1
N_3418,junction,ทุ่งครุ,100.4847,13.63047,-1
N_3419,junction,ทุ่งครุ,100.48244,13.62774,-1
N_342,junction,จอมทอง,100.47059,13.70893,-1
N_3420,junction,หนองแขม,100.35162,13.66925,-1
N_3421,junction,หนองแขม,100.34519,13.66579,-1
N_3422,junction,ทวีวัฒนา,100.39707,13.79781,-1
N_3423,junction,ทวีวัฒนา,100.39736,13.79719,-1
N_3424,junction,บางแค,100.42641,13.70429,-1
N_3425,junction,บางแค,100.42341,13.70276,-1
N_3426,junction,จอมทอง,100.45785,13.68898,-1
N_3427,junction,จอมทอง,100.45435,13.6915,-1
N_3428,junction,จอมทอง,100.45309,13.69238,-1
N_3429,junction,ทุ่งครุ,100.50888,13.64509,-1
N_343,junction,ป้อมปราบศัตรูพ่าย,100.50918,13.75799,-1
N_3430,junction,ทุ่งครุ,100.50973,13.65076,-1
N_3431,junction,บางคอแหลม,100.49061,13.69331,-1
N_3432,junction,บางคอแหลม,100.49628,13.69722,-1
N_3433,junction,ภาษีเจริญ,100.43671,13.71616,-1
N_3434,junction,ภาษีเจริญ,100.43661,13.71325,-1
N_3435,junction,จอมทอง,100.47599,13.66617,-1
N_3436,junction,จอมทอง,100.48091,13.66742,-1
N_3437,junction,บางแค,100.41061,13.73057,-1
N_3438,junction,บางแค,100.40963,13.73209,-1
N_3439,junction,ทวีวัฒนา,100.3502,13.79808,-1
N_344,junction,ป้อมปราบศัตรูพ่าย,100.50921,13.75648,-1
N_3440,junction,ทวีวัฒนา,100.34969,13.7983,-1
N_3441,junction,ภาษีเจริญ,100.42725,13.7194,-1
N_3442,junction,ภาษีเจริญ,100.42654,13.71934,-1
N_3443,junction,ภาษีเจริญ,100.43898,13.71667,-1
N_3444,junction,ภาษีเจริญ,100.43907,13.71577,-1
N_3445,junction,จอมทอง,100.45831,13.66768,-1
N_3446,junction,จอมทอง,100.45881,13.67162,-1
N_3447,junction,จอมทอง,100.45733,13.6714,-1
N_3448,junction,จอมทอง,100.45849,13.66555,-1
N_3449,junction,จอมทอง,100.47231,13.69944,-1
N_345,junction,พระโขนง,100.60322,13.69748,-1
N_3450,junction,จอมทอง,100.46972,13.69509,-1
N_3451,junction,บางแค,100.39087,13.69494,-1
N_3452,junction,บางแค,100.39171,13.6923,-1
N_3453,junction,บางแค,100.42054,13.70535,-1
N_3454,junction,บางแค,100.42062,13.70814,-1
N_3455,junction,บางกอกใหญ่,100.46169,13.73841,-1
N_3456,junction,บางกอกใหญ่,100.46917,13.73832,-1
N_3457,junction,บางแค,100.38661,13.73865,-1
N_3458,junction,บางแค,100.38676,13.74041,-1
N_3459,junction,สวนหลวง,100.63605,13.75001,-1
N_346,junction,พระโขนง,100.58802,13.69099,-1
N_3460,junction,สวนหลวง,100.63633,13.74857,-1
N_3461,junction,บางแค,100.41641,13.70188,-1
N_3462,junction,บางแค,100.42061,13.70538,-1
N_3463,junction,บางแค,100.41555,13.71581,-1
N_3464,junction,บางแค,100.41485,13.71941,-1
N_3465,junction,บางแค,100.38767,13.72845,-1
N_3466,junction,บางแค,100.38827,13.73152,-1
N_3467,junction,บางแค,100.39311,13.6957,-1
N_3468,junction,บางแค,100.39352,13.69309,-1
N_3469,junction,พญาไท,100.53439,13.76954,-1
N_347,junction,ตลิ่งชัน,100.41562,13.76315,-1
N_3470,junction,พญาไท,100.53673,13.77329,-1
N_3471,junction,บางแค,100.41495,13.69125,-1
N_3472,junction,บางแค,100.40945,13.68778,-1
N_3473,junction,หนองแขม,100.3511,13.65744,-1
N_3474,junction,หนองแขม,100.34954,13.6594,-1
N_3475,junction,บางกอกใหญ่,100.46592,13.72703,-1
N_3476,junction,บางกอกใหญ่,100.46951,13.72881,-1
N_3477,junction,จอมทอง,100.47304,13.67178,-1
N_3478,junction,จอมทอง,100.47392,13.70799,-1
N_3479,junction,คลองสามวา,100.7751,13.90682,-1
N_348,junction,ตลิ่งชัน,100.4178,13.763,-1
N_3480,junction,คลองสามวา,100.76752,13.8988,-1
N_3481,junction,พระโขนง,100.62128,13.69603,-1
N_3482,junction,พระโขนง,100.61815,13.69533,-1
N_3483,junction,คันนายาว,100.68766,13.79039,-1
N_3484,junction,คันนายาว,100.67524,13.78876,-1
N_3485,junction,คันนายาว,100.66111,13.85253,-1
N_3486,junction,คันนายาว,100.66158,13.84988,-1
N_3487,junction,บึงกุ่ม,100.64609,13.82886,-1
N_3488,junction,บึงกุ่ม,100.64841,13.83263,-1
N_3489,junction,ทวีวัฒนา,100.34944,13.79952,-1
N_349,junction,ลาดกระบัง,100.79857,13.75364,-1
N_3490,junction,หนองแขม,100.37769,13.6708,-1
N_3491,junction,ลาดกระบัง,100.80368,13.71897,-1
N_3492,junction,ลาดกระบัง,100.80159,13.71217,-1
N_3493,junction,มีนบุรี,100.702,13.80695,-1
N_3494,junction,มีนบุรี,100.70528,13.80796,-1
N_3495,junction,คลองสามวา,100.70375,13.8431,-1
N_3496,junction,คลองสามวา,100.69968,13.83688,-1
N_3497,junction,คันนายาว,100.66654,13.85068,-1
N_3498,junction,คันนายาว,100.66474,13.85465,-1
N_3499,junction,จตุจักร,100.55611,13.83779,-1
N_35,junction,หนองแขม,100.34997,13.7239,-1
N_350,junction,ลาดกระบัง,100.83958,13.73871,-1
N_3500,junction,บึงกุ่ม,100.64101,13.83413,-1
N_3501,junction,บึงกุ่ม,100.64851,13.83817,-1
N_3502,junction,บึงกุ่ม,100.63823,13.8373,-1
N_3503,junction,บึงกุ่ม,100.64419,13.84158,-1
N_3504,junction,บางขุนเทียน,100.4328,13.61544,-1
N_3505,junction,บางขุนเทียน,100.42973,13.61794,-1
N_3506,junction,บางบอน,100.42445,13.6641,-1
N_3507,junction,บางบอน,100.42141,13.6626,-1
N_3508,junction,มีนบุรี,100.71723,13.80858,-1
N_3509,junction,มีนบุรี,100.71541,13.80795,-1
N_351,junction,สะพานสูง,100.68191,13.78481,-1
N_3510,junction,คันนายาว,100.69079,13.7897,-1
N_3511,junction,คันนายาว,100.68987,13.79221,-1
N_3512,junction,ดินแดง,100.55987,13.76077,-1
N_3513,junction,ดินแดง,100.5587,13.75576,-1
N_3514,junction,ทวีวัฒนา,100.38092,13.79877,-1
N_3515,junction,ทวีวัฒนา,100.38208,13.79893,-1
N_3516,junction,คลองสามวา,100.69948,13.84725,-1
N_3517,junction,คลองสามวา,100.69345,13.85235,-1
N_3518,junction,มีนบุรี,100.70638,13.81297,-1
N_3519,junction,มีนบุรี,100.70836,13.81468,-1
N_352,junction,สะพานสูง,100.69442,13.76983,-1
N_3520,junction,สะพานสูง,100.69051,13.78954,-1
N_3521,junction,สะพานสูง,100.69501,13.78177,-1
N_3522,junction,สวนหลวง,100.63164,13.706,-1
N_3523,junction,ดินแดง,100.55324,13.76079,-1
N_3524,junction,ดินแดง,100.55199,13.75813,-1
N_3525,junction,สวนหลวง,100.63914,13.74023,-1
N_3526,junction,สวนหลวง,100.6414,13.73929,-1
N_3527,junction,บางเขน,100.62203,13.86453,-1
N_3528,junction,บางเขน,100.62232,13.857,-1
N_3529,junction,คลองสามวา,100.78906,13.84371,-1
N_353,junction,คลองสามวา,100.72229,13.83746,-1
N_3530,junction,คลองสามวา,100.77763,13.87047,-1
N_3531,junction,ลาดกระบัง,100.72225,13.724,-1
N_3532,junction,ลาดกระบัง,100.72261,13.71818,-1
N_3533,junction,คันนายาว,100.68622,13.78713,-1
N_3534,junction,คันนายาว,100.68553,13.78855,-1
N_3535,junction,ลาดกระบัง,100.77094,13.72403,-1
N_3536,junction,ลาดกระบัง,100.77101,13.71682,-1
N_3537,junction,มีนบุรี,100.72288,13.79041,-1
N_3538,junction,มีนบุรี,100.71729,13.80433,-1
N_3539,junction,พระโขนง,100.59569,13.69201,-1
N_354,junction,คลองสามวา,100.72202,13.84687,-1
N_3540,junction,พระโขนง,100.5955,13.69264,-1
N_3541,junction,ทวีวัฒนา,100.38262,13.799,-1
N_3542,junction,จตุจักร,100.55889,13.84969,-1
N_3543,junction,จตุจักร,100.55978,13.85441,-1
N_3544,junction,สวนหลวง,100.62245,13.71444,-1
N_3545,junction,สวนหลวง,100.61475,13.71332,-1
N_3546,junction,บางขุนเทียน,100.45307,13.66107,-1
N_3547,junction,บางขุนเทียน,100.45504,13.66037,-1
N_3548,junction,บางเขน,100.64491,13.85389,-1
N_3549,junction,บางเขน,100.64382,13.85906,-1
N_355,junction,จอมทอง,100.47754,13.66933,-1
N_3550,junction,ดอนเมือง,100.61294,13.93987,-1
N_3551,junction,ดอนเมือง,100.61595,13.9402,-1
N_3552,junction,ลาดกระบัง,100.77737,13.72419,-1
N_3553,junction,ลาดกระบัง,100.77749,13.71684,-1
N_3554,junction,หนองแขม,100.37797,13.67376,-1
N_3555,junction,คันนายาว,100.69529,13.79223,-1
N_3556,junction,คันนายาว,100.69361,13.79427,-1
N_3557,junction,มีนบุรี,100.71562,13.81354,-1
N_3558,junction,มีนบุรี,100.71567,13.81273,-1
N_3559,junction,บางเขน,100.61599,13.84888,-1
N_356,junction,จอมทอง,100.4706,13.67963,-1
N_3560,junction,บางเขน,100.61596,13.85149,-1
N_3561,junction,พระโขนง,100.61787,13.69153,-1
N_3562,junction,พระโขนง,100.61323,13.68991,-1
N_3563,junction,มีนบุรี,100.71137,13.80105,-1
N_3564,junction,มีนบุรี,100.7075,13.8051,-1
N_3565,junction,ลาดกระบัง,100.71889,13.7295,-1
N_3566,junction,ลาดกระบัง,100.71833,13.72394,-1
N_3567,junction,บางเขน,100.6094,13.8678,-1
N_3568,junction,บางเขน,100.60515,13.87568,-1
N_3569,junction,บางกะปิ,100.60448,13.75141,-1
N_357,junction,บางขุนเทียน,100.39367,13.59976,-1
N_3570,junction,บางกะปิ,100.60605,13.74935,-1
N_3571,junction,ทวีวัฒนา,100.35683,13.79941,-1
N_3572,junction,ทวีวัฒนา,100.35673,13.79996,-1
N_3573,junction,หนองแขม,100.34773,13.72318,-1
N_3574,junction,หนองแขม,100.34752,13.72378,-1
N_3575,junction,สวนหลวง,100.611,13.72461,-1
N_3576,junction,สวนหลวง,100.61388,13.72348,-1
N_358,junction,บางขุนเทียน,100.3985,13.59863,-1
N_359,junction,บางบอน,100.36664,13.64585,-1
N_36,junction,จอมทอง,100.45895,13.65698,-1
N_360,junction,บางบอน,100.38053,13.65109,-1
N_361,junction,ราษฎร์บูรณะ,100.52289,13.67841,-1
N_362,junction,ราษฎร์บูรณะ,100.5084,13.66301,-1
N_363,junction,มีนบุรี,100.72589,13.80908,-1
N_364,junction,ธนบุรี,100.48095,13.69862,-1
N_365,junction,ธนบุรี,100.47978,13.69778,-1
N_366,junction,หนองจอก,100.88481,13.80251,-1
N_367,junction,หนองจอก,100.89313,13.79941,-1
N_368,junction,วังทองหลาง,100.61538,13.76109,-1
N_369,junction,วังทองหลาง,100.612,13.79479,-1
N_37,junction,จอมทอง,100.45882,13.65878,-1
N_370,junction,ธนบุรี,100.48046,13.72029,-1
N_371,junction,ธนบุรี,100.4828,13.72123,-1
N_372,junction,บางกอกใหญ่,100.47534,13.72367,-1
N_373,junction,บางกอกใหญ่,100.47514,13.72239,-1
N_374,junction,ลาดพร้าว,100.61031,13.80006,-1
N_375,junction,ทุ่งครุ,100.50103,13.65055,-1
N_376,junction,ตลิ่งชัน,100.43333,13.76446,-1
N_377,junction,ตลิ่งชัน,100.43345,13.76541,-1
N_378,junction,ห้วยขวาง,100.59466,13.76397,-1
N_379,junction,ห้วยขวาง,100.58089,13.75378,-1
N_38,junction,คลองสามวา,100.71306,13.84588,-1
N_380,junction,สาทร,100.53029,13.72189,-1
N_381,junction,สาทร,100.5376,13.70724,-1
N_382,junction,บึงกุ่ม,100.65012,13.84511,-1
N_383,junction,บึงกุ่ม,100.64672,13.82635,-1
N_384,junction,ลาดพร้าว,100.63413,13.83844,-1
N_385,junction,ลาดพร้าว,100.63192,13.83912,-1
N_386,junction,ยานนาวา,100.55179,13.69517,-1
N_387,junction,ยานนาวา,100.5376,13.70726,-1
N_388,junction,บางรัก,100.52694,13.72851,-1
N_389,junction,บางกอกใหญ่,100.46458,13.72933,-1
N_39,junction,คลองสามวา,100.70578,13.82109,-1
N_390,junction,บางกอกใหญ่,100.47002,13.73118,-1
N_391,junction,ธนบุรี,100.48521,13.69476,-1
N_392,junction,ธนบุรี,100.48506,13.69631,-1
N_393,junction,ทุ่งครุ,100.47427,13.64731,-1
N_394,junction,ทุ่งครุ,100.47617,13.64777,-1
N_395,junction,ห้วยขวาง,100.57575,13.79026,-1
N_396,junction,ห้วยขวาง,100.57965,13.7613,-1
N_397,junction,บางกอกใหญ่,100.46194,13.73692,-1
N_398,junction,บางกอกใหญ่,100.46622,13.73721,-1
N_399,junction,ธนบุรี,100.48313,13.72066,-1
N_4,junction,จอมทอง,100.46078,13.65533,-1
N_40,junction,บางขุนเทียน,100.45388,13.66779,-1
N_400,junction,ธนบุรี,100.47943,13.71889,-1
N_401,junction,ตลิ่งชัน,100.46209,13.74436,-1
N_402,junction,ตลิ่งชัน,100.46759,13.77973,-1
N_403,junction,บางบอน,100.39911,13.66314,-1
N_404,junction,บางบอน,100.39617,13.67098,-1
N_405,junction,ธนบุรี,100.47974,13.71797,-1
N_406,junction,ธนบุรี,100.48361,13.71982,-1
N_407,junction,บางขุนเทียน,100.44083,13.58492,-1
N_408,junction,บางขุนเทียน,100.4402,13.58155,-1
N_409,junction,บางพลัด,100.50281,13.78186,-1
N_41,junction,บางขุนเทียน,100.45306,13.6681,-1
N_410,junction,บางพลัด,100.49508,13.78477,-1
N_411,junction,บางขุนเทียน,100.44037,13.56986,-1
N_412,junction,บางขุนเทียน,100.4151,13.55713,-1
N_413,junction,บางกอกน้อย,100.46542,13.76803,-1
N_414,junction,บางกอกน้อย,100.45459,13.77252,-1
N_415,junction,คลองสามวา,100.70583,13.91435,-1
N_416,junction,คลองสามวา,100.71712,13.90816,-1
N_417,junction,คลองสามวา,100.79285,13.89391,-1
N_418,junction,คลองสามวา,100.79251,13.93258,-1
N_419,junction,สวนหลวง,100.61263,13.72818,-1
N_42,junction,มีนบุรี,100.69669,13.81543,-1
N_420,junction,สวนหลวง,100.61073,13.73081,-1
N_421,junction,ธนบุรี,100.48636,13.71509,-1
N_422,junction,ธนบุรี,100.4895,13.71641,-1
N_423,junction,หนองจอก,100.81454,13.934,-1
N_424,junction,หนองจอก,100.81054,13.89115,-1
N_425,junction,หนองจอก,100.82994,13.8962,-1
N_426,junction,หนองจอก,100.83952,13.93671,-1
N_427,junction,คลองสามวา,100.77016,13.92425,-1
N_428,junction,คลองสามวา,100.76968,13.90569,-1
N_429,junction,ธนบุรี,100.47475,13.71855,-1
N_43,junction,ธนบุรี,100.4934,13.7414,-1
N_430,junction,ธนบุรี,100.47294,13.71812,-1
N_431,junction,บางซื่อ,100.51592,13.81246,-1
N_432,junction,บางซื่อ,100.52008,13.81667,-1
N_433,junction,บางรัก,100.51231,13.72069,-1
N_434,junction,บางรัก,100.51411,13.72005,-1
N_435,junction,ปทุมวัน,100.54304,13.74886,-1
N_436,junction,ปทุมวัน,100.54225,13.74557,-1
N_437,junction,ธนบุรี,100.48541,13.71666,-1
N_438,junction,ธนบุรี,100.49028,13.71865,-1
N_439,junction,จอมทอง,100.45868,13.68254,-1
N_44,junction,ธนบุรี,100.48988,13.73669,-1
N_440,junction,จอมทอง,100.45999,13.68414,-1
N_441,junction,หนองจอก,100.80294,13.86128,-1
N_442,junction,หนองจอก,100.79841,13.87856,-1
N_443,junction,จอมทอง,100.46368,13.69845,-1
N_444,junction,จอมทอง,100.46913,13.7159,-1
N_445,junction,ธนบุรี,100.48093,13.71426,-1
N_446,junction,ธนบุรี,100.48289,13.71523,-1
N_447,junction,ธนบุรี,100.48456,13.70226,-1
N_448,junction,ธนบุรี,100.4807,13.7011,-1
N_449,junction,จอมทอง,100.44329,13.70579,-1
N_45,junction,บึงกุ่ม,100.67236,13.78613,-1
N_450,junction,จอมทอง,100.44467,13.70764,-1
N_451,junction,สะพานสูง,100.69973,13.78531,-1
N_452,junction,สะพานสูง,100.70971,13.7785,-1
N_453,junction,คลองสามวา,100.78371,13.89644,-1
N_454,junction,คลองสามวา,100.77654,13.89085,-1
N_455,junction,บึงกุ่ม,100.64815,13.82247,-1
N_456,junction,บึงกุ่ม,100.66016,13.82375,-1
N_457,junction,ภาษีเจริญ,100.47161,13.72262,-1
N_458,junction,ราษฎร์บูรณะ,100.48188,13.69321,-1
N_459,junction,ราษฎร์บูรณะ,100.49016,13.69508,-1
N_46,junction,บึงกุ่ม,100.66666,13.80504,-1
N_460,junction,จอมทอง,100.46862,13.68955,-1
N_461,junction,บางแค,100.40773,13.70085,-1
N_462,junction,บางแค,100.41071,13.693,-1
N_463,junction,ราษฎร์บูรณะ,100.50392,13.67749,-1
N_464,junction,ราษฎร์บูรณะ,100.4963,13.68245,-1
N_465,junction,ภาษีเจริญ,100.43559,13.70139,-1
N_466,junction,ภาษีเจริญ,100.43341,13.70212,-1
N_467,junction,ตลิ่งชัน,100.43192,13.76501,-1
N_468,junction,ตลิ่งชัน,100.42687,13.76551,-1
N_469,junction,ประเวศ,100.69339,13.65717,-1
N_47,junction,บางเขน,100.64603,13.87277,-1
N_470,junction,ประเวศ,100.66641,13.66713,-1
N_471,junction,จอมทอง,100.47525,13.68323,-1
N_472,junction,จอมทอง,100.47585,13.68635,-1
N_473,junction,บางขุนเทียน,100.46484,13.64966,-1
N_474,junction,บางขุนเทียน,100.46752,13.63649,-1
N_475,junction,บางกอกใหญ่,100.46159,13.7416,-1
N_476,junction,บางกอกใหญ่,100.46514,13.74165,-1
N_477,junction,บางกอกใหญ่,100.48144,13.72357,-1
N_478,junction,บางกอกใหญ่,100.47827,13.72701,-1
N_479,junction,บางขุนเทียน,100.43334,13.58277,-1
N_48,junction,บางเขน,100.65313,13.86069,-1
N_480,junction,บางขุนเทียน,100.41744,13.5779,-1
N_481,junction,ราษฎร์บูรณะ,100.50358,13.67542,-1
N_482,junction,ราษฎร์บูรณะ,100.51217,13.67183,-1
N_483,junction,จอมทอง,100.46603,13.70938,-1
N_484,junction,จอมทอง,100.47698,13.70876,-1
N_485,junction,คลองสาน,100.50242,13.72054,-1
N_486,junction,คลองสาน,100.50211,13.71989,-1
N_487,junction,คลองสาน,100.51131,13.71733,-1
N_488,junction,บางกอกน้อย,100.47424,13.76682,-1
N_489,junction,บางกอกน้อย,100.47914,13.77038,-1
N_49,junction,บางกะปิ,100.62551,13.8175,-1
N_490,junction,บางกอกใหญ่,100.4794,13.72296,-1
N_491,junction,บางกอกใหญ่,100.47732,13.72876,-1
N_492,junction,จอมทอง,100.43477,13.69892,-1
N_493,junction,จอมทอง,100.43774,13.70466,-1
N_494,junction,จอมทอง,100.44268,13.70612,-1
N_495,junction,ราษฎร์บูรณะ,100.49872,13.66315,-1
N_496,junction,ราษฎร์บูรณะ,100.5039,13.6599,-1
N_497,junction,คลองสาน,100.49509,13.71387,-1
N_498,junction,คลองสาน,100.49419,13.7142,-1
N_499,junction,คลองสาน,100.49564,13.71355,-1
N_5,junction,จอมทอง,100.461,13.65667,-1
N_50,junction,บางกะปิ,100.62202,13.80741,-1
N_500,junction,คลองสาน,100.49302,13.71432,-1
N_501,junction,จอมทอง,100.48462,13.67487,-1
N_502,junction,จอมทอง,100.48376,13.68002,-1
N_503,junction,ภาษีเจริญ,100.44632,13.70691,-1
N_504,junction,ภาษีเจริญ,100.44937,13.7119,-1
N_505,junction,จอมทอง,100.4611,13.67351,-1
N_506,junction,จอมทอง,100.46432,13.67395,-1
N_507,junction,จอมทอง,100.47118,13.66884,-1
N_508,junction,จอมทอง,100.46808,13.66813,-1
N_509,junction,บางแค,100.40937,13.74004,-1
N_51,junction,ธนบุรี,100.48426,13.70124,-1
N_510,junction,บางแค,100.40844,13.73649,-1
N_511,junction,มีนบุรี,100.75974,13.80408,-1
N_512,junction,มีนบุรี,100.75298,13.82402,-1
N_513,junction,วัฒนา,100.59789,13.74099,-1
N_514,junction,วัฒนา,100.60637,13.7153,-1
N_515,junction,ลาดกระบัง,100.8374,13.76749,-1
N_516,junction,ลาดกระบัง,100.83968,13.76302,-1
N_517,junction,ภาษีเจริญ,100.46209,13.73604,-1
N_518,junction,ภาษีเจริญ,100.46119,13.73585,-1
N_519,junction,ทุ่งครุ,100.47246,13.64806,-1
N_52,junction,ธนบุรี,100.48333,13.70067,-1
N_520,junction,ทุ่งครุ,100.4775,13.64487,-1
N_521,junction,จอมทอง,100.43724,13.70481,-1
N_522,junction,จอมทอง,100.43916,13.70937,-1
N_523,junction,ทุ่งครุ,100.47563,13.66094,-1
N_524,junction,ทุ่งครุ,100.47052,13.65799,-1
N_525,junction,บางขุนเทียน,100.47615,13.61995,-1
N_526,junction,บางขุนเทียน,100.47568,13.60697,-1
N_527,junction,ประเวศ,100.63916,13.68289,-1
N_528,junction,ประเวศ,100.65398,13.68595,-1
N_529,junction,ราษฎร์บูรณะ,100.49065,13.6624,-1
N_53,junction,บางกอกน้อย,100.48541,13.76771,-1
N_530,junction,ราษฎร์บูรณะ,100.49742,13.66016,-1
N_531,junction,ทุ่งครุ,100.48041,13.65065,-1
N_532,junction,ทุ่งครุ,100.48163,13.65037,-1
N_533,junction,จอมทอง,100.47077,13.67377,-1
N_534,junction,จอมทอง,100.47208,13.67431,-1
N_535,junction,จอมทอง,100.46527,13.66053,-1
N_536,junction,จอมทอง,100.46958,13.66157,-1
N_537,junction,ธนบุรี,100.48278,13.72127,-1
N_538,junction,ธนบุรี,100.48528,13.7225,-1
N_539,junction,ราษฎร์บูรณะ,100.48535,13.69477,-1
N_54,junction,บางกอกน้อย,100.48387,13.76126,-1
N_540,junction,ราษฎร์บูรณะ,100.48448,13.68795,-1
N_541,junction,ทุ่งครุ,100.4767,13.64566,-1
N_542,junction,ทุ่งครุ,100.47282,13.64554,-1
N_543,junction,บางแค,100.41472,13.73092,-1
N_544,junction,บางแค,100.41502,13.72444,-1
N_545,junction,จอมทอง,100.46343,13.66269,-1
N_546,junction,จอมทอง,100.46173,13.67055,-1
N_547,junction,ทุ่งครุ,100.5167,13.61508,-1
N_548,junction,ทุ่งครุ,100.51085,13.61741,-1
N_549,junction,จอมทอง,100.45316,13.6643,-1
N_55,junction,ประเวศ,100.70029,13.6955,-1
N_550,junction,จอมทอง,100.45685,13.66322,-1
N_551,junction,ตลิ่งชัน,100.41221,13.76889,-1
N_552,junction,ตลิ่งชัน,100.41146,13.76421,-1
N_553,junction,จอมทอง,100.45368,13.67147,-1
N_554,junction,ธนบุรี,100.48313,13.72065,-1
N_555,junction,ธนบุรี,100.48625,13.72206,-1
N_556,junction,ราษฎร์บูรณะ,100.49692,13.65895,-1
N_557,junction,ราษฎร์บูรณะ,100.49293,13.66042,-1
N_558,junction,บางแค,100.41494,13.72801,-1
N_559,junction,บางแค,100.42113,13.7237,-1
N_56,junction,ประเวศ,100.71025,13.69505,-1
N_560,junction,ทุ่งครุ,100.4802,13.64059,-1
N_561,junction,ทุ่งครุ,100.47954,13.63614,-1
N_562,junction,ภาษีเจริญ,100.42886,13.70826,-1
N_563,junction,ภาษีเจริญ,100.42746,13.71084,-1
N_564,junction,หนองแขม,100.35284,13.6821,-1
N_565,junction,หนองแขม,100.35414,13.65867,-1
N_566,junction,หนองแขม,100.35787,13.67029,-1
N_567,junction,หนองแขม,100.35159,13.66939,-1
N_568,junction,ประเวศ,100.68779,13.70493,-1
N_569,junction,ประเวศ,100.68547,13.68326,-1
N_57,junction,คลองสามวา,100.76249,13.88462,-1
N_570,junction,ภาษีเจริญ,100.4364,13.70502,-1
N_571,junction,ภาษีเจริญ,100.43844,13.7096,-1
N_572,junction,จอมทอง,100.44879,13.67774,-1
N_573,junction,จอมทอง,100.45062,13.67854,-1
N_574,junction,บางขุนเทียน,100.45132,13.66305,-1
N_575,junction,บางขุนเทียน,100.44572,13.66527,-1
N_576,junction,จอมทอง,100.46047,13.71154,-1
N_577,junction,จอมทอง,100.46652,13.71083,-1
N_578,junction,บางขุนเทียน,100.40729,13.58949,-1
N_579,junction,บางขุนเทียน,100.40464,13.58854,-1
N_58,junction,คลองสามวา,100.74303,13.86624,-1
N_580,junction,ประเวศ,100.7089,13.72396,-1
N_581,junction,ประเวศ,100.70986,13.69513,-1
N_582,junction,บางแค,100.39292,13.72252,-1
N_583,junction,บางแค,100.39638,13.72927,-1
N_584,junction,บางขุนเทียน,100.46597,13.64297,-1
N_585,junction,บางขุนเทียน,100.46334,13.64929,-1
N_586,junction,บางพลัด,100.51752,13.80828,-1
N_587,junction,บางพลัด,100.51495,13.80808,-1
N_588,junction,จอมทอง,100.46982,13.67864,-1
