quality_issue_fact_key,district_key,issue_type,severity,entity_type,entity_id,source_layer,source_path,spatial_hash_geohash7,polygon_district_code,review_status,requires_manual_review
ad7c1ac1ccb354dc5c030ddb5772683b83334361229f849294f29b31cd33b74b,1016,district_spatial_conflict,high,drainage_asset,floodgates:148,floodgates,data/geojson/floodgates.geojson,w4rqnwe,1020,unresolved,1
2474658e1095d9ec822346e7f12d497b27add5410bc64f7336ae4b8255bdf4e3,1016,district_spatial_conflict,high,drainage_asset,pumpstations:79,pumpstations,data/geojson/pumpstations.geojson,w4rqnwe,1020,unresolved,1
06e7ca0e0eb28e200d280d0c70864e442c07eecc80d45066ae4b2b9a55d78e26,1016,district_spatial_conflict,high,monitoring_location,water_level_station:94,water_level_station,water-data/water_latest_geojson.json,w4rqntq,,unresolved,1
6608f257cf2fd1b1a3f05a236da787fd9bbbecf3ac34ee0cba64f84942f659cf,1017,district_spatial_conflict,high,drainage_asset,canals:4087,canals,data/geojson/canals.geojson,w4rw3h5,1045,unresolved,1
2fca20183dee01bff3c9bc7ca50d293d7fd0d2b0bb7be8f700aa7e24e309aebe,1017,district_spatial_conflict,high,drainage_asset,canals:4420,canals,data/geojson/canals.geojson,w4rw1nr,1034,unresolved,1
8210272d0974cdaf5c640cce1cacace84741822cfd18e731ac5b82c697c00ef8,1017,district_spatial_conflict,high,drainage_asset,floodgates:004,floodgates,data/geojson/floodgates.geojson,w4rw1jk,1039,unresolved,1
dbc3d9dd4470468e6c3b06c58b886bff2c582f80de53b4574e1787a9e1e49530,1017,district_spatial_conflict,high,monitoring_location,water_level_station:116,water_level_station,water-data/water_latest_geojson.json,w4rw349,,unresolved,1
b5036dcfa7cdf4f94d387f4a5054b54a741edeea12602869d4f6a05fff75869e,1017,district_spatial_conflict,high,monitoring_location,water_level_station:37,water_level_station,water-data/water_latest_geojson.json,w4rw1js,,unresolved,1
901a532e60d31a87f9ed70e240af481ab65abca922df07e601a65250b2f67a6b,1017,district_spatial_conflict,high,monitoring_location,water_level_station:71,water_level_station,water-data/water_latest_geojson.json,w4rw8bw,,unresolved,1
a432341f9aaf26e24b19fdaee6231514a309c1ff40aab24fa336856eca658398,1018,district_spatial_conflict,high,drainage_asset,protection:28,protection,data/geojson/protection.geojson,w4rqnc2,1015,unresolved,1
b757b4d5247842d751dd5da4ce535ee560b55f81c46471713673af48d817a261,1019,district_spatial_conflict,high,drainage_asset,canals:3354,canals,data/geojson/canals.geojson,w4rqq13,1020,unresolved,1
1c071228b6cd140157f2b76bd82eba9998d0d9cef8dfdc92b3e3b9b154b5ca6f,1020,district_spatial_conflict,high,drainage_asset,protection:34,protection,data/geojson/protection.geojson,w4rqqvb,1025,unresolved,1
2b84bc357f626bcb90c3867d55adda38267ff2da53ef3f16256e451f6dba20d6,1021,district_spatial_conflict,high,drainage_asset,canals:3549,canals,data/geojson/canals.geojson,w4rmtyd,1035,unresolved,1
ab052b311a650b34ccf1b023cf866d052ea02b4c9592cfdbb8619b4e5d48717b,1021,district_spatial_conflict,high,drainage_asset,canals:3666,canals,data/geojson/canals.geojson,w4rmw3u,1049,unresolved,1
e4f23aa3f2e64c38980731d018b15ebe857d0d95d7d0cbfae716ceb116d9a573,1021,district_spatial_conflict,high,drainage_asset,canals:4196,canals,data/geojson/canals.geojson,w4rmvc9,1035,unresolved,1
a0e3e01a3faf7080c054728734469966837db09df104e2e8dcae3f00b9037a0f,1021,district_spatial_conflict,high,drainage_asset,canals:4286,canals,data/geojson/canals.geojson,w4rmvdx,1035,unresolved,1
c579ea5436ce4d3948ed90c65f0a7dc0a104f7e87de95d4c230fd765d4b3e8f6,1021,district_spatial_conflict,high,drainage_asset,canals:4921,canals,data/geojson/canals.geojson,w4rmtyu,1035,unresolved,1
c9690621bd49cbbe5307408394828b128ed83db0d24bcf93e4a6a2dd5b8fe838,1021,district_spatial_conflict,high,flood_signal,official_risk_point:16,official_risk_point,data/geojson/expo473.geojson,w4rmvf8,,unresolved,1
9d93ad081ae720fbd66421357b19873195362b73c7092b08dd0d32b11293e9e4,1021,district_spatial_conflict,high,flood_signal,road_flood_sensor:FL.BBN.05,road_flood_sensor,data/geojson/roadflood.geojson,w4rmtr9,,unresolved,1
468c418b2244b8cfdaced117f97f455c80f80b1d1d53e72820e673367a5db0d4,1022,district_spatial_conflict,high,drainage_asset,canals:3294,canals,data/geojson/canals.geojson,w4rqjh1,1040,unresolved,1
31fa99d709163a9ba36d3b73d9c62bc6dd24a9db2b515ca042307fc38e43bebd,1022,district_spatial_conflict,high,drainage_asset,canals:3396,canals,data/geojson/canals.geojson,w4rqn38,1015,unresolved,1
4f44a767d7f9af5857972b8e56e1d76fdda2f3aec5b659e8671f70c2b531caf2,1022,district_spatial_conflict,high,drainage_asset,canals:3458,canals,data/geojson/canals.geojson,w4rmvx2,1035,unresolved,1
1b15cf6e1cbdba0a99e5c7e7562d00dd42a45ca8f9532d28eb6d8d31d33cde2a,1022,district_spatial_conflict,high,drainage_asset,canals:3574,canals,data/geojson/canals.geojson,w4rqnhj,1016,unresolved,1
ef58f00bf7df5eeec662ad71625d0a9fd91cd9cb4734b3c7eeb7e6e424777a59,1022,district_spatial_conflict,high,drainage_asset,canals:3612,canals,data/geojson/canals.geojson,w4rqjtb,1019,unresolved,1
ac2ab5f0a27ffa08f82dfd182899bf3c54221e21026277d80ac5db035ca6f0f7,1022,district_spatial_conflict,high,drainage_asset,canals:3642,canals,data/geojson/canals.geojson,w4rmvqq,1035,unresolved,1
51f5569fd6f96fe6e8a76b5565b913298862268ad8bd91ca8730e40fdfe1ffe7,1022,district_spatial_conflict,high,drainage_asset,canals:3890,canals,data/geojson/canals.geojson,w4rqjh1,1040,unresolved,1
bb9bc73bf9d4d4a49086d106fd404176202cab3ed3c017dd6cdb44ec4aae82bc,1022,district_spatial_conflict,high,drainage_asset,canals:4287,canals,data/geojson/canals.geojson,w4rmvmr,1035,unresolved,1
bbfdcae4a78e9f2d8682596631a5504931ee177220f15a6eb73440ed90cfe645,1022,district_spatial_conflict,high,drainage_asset,canals:4865,canals,data/geojson/canals.geojson,w4rqjhb,1040,unresolved,1
2a971f03b03f1d7398aff29c74d6b304b9dd82295486ad41b346cc165ae82d99,1023,district_spatial_conflict,high,monitoring_location,water_level_station:100,water_level_station,water-data/water_latest_geojson.json,w4rmuhr,,unresolved,1
eca97b281c214998db8077a7e0b124751ee6a778b9f86dd79339755d58bd1360,1023,district_spatial_conflict,high,monitoring_location,water_level_station:242,water_level_station,water-data/water_latest_geojson.json,w4rmup3,,unresolved,1
f7c90dcf15b518a41d7900f8326d2771cf0451cc3d65f277457f56899fe02445,1024,district_spatial_conflict,high,drainage_asset,canals:3861,canals,data/geojson/canals.geojson,w4rmwrq,1035,unresolved,1
3daecba43b1fe76d3325f49b0517d7476d400fcbe750734837a9a3f943433e9d,1025,district_spatial_conflict,high,flood_signal,official_risk_point:28,official_risk_point,data/geojson/expo473.geojson,w4rqqkk,,unresolved,1
82ae49ef4a2910b09b7959306500da64c4abf657f0d3ca01a0b73fd44df9af85,1026,district_spatial_conflict,high,drainage_asset,canals:3552,canals,data/geojson/canals.geojson,w4rw881,1030,unresolved,1
7d9e1c2c121cebbb1695f2dacc2873feeb88da2fe1174874084967313506c36f,1026,district_spatial_conflict,high,drainage_asset,canals:4618,canals,data/geojson/canals.geojson,w4rw2hq,1014,unresolved,1
a1584ffdf908d034f67dd0bb0849a46d04aba149dcf19bcf096fe57089dcb57d,1026,district_spatial_conflict,high,drainage_asset,floodgates:015,floodgates,data/geojson/floodgates.geojson,w4rw2rw,1030,unresolved,1
349f27fde034aa882722559415587b1e7032b94ef896bf93041f287817ae74fa,1026,district_spatial_conflict,high,flood_signal,official_risk_point:461,official_risk_point,data/geojson/expo473.geojson,w4rw2rw,,unresolved,1
5cf102b3c8d3eaf115f78c1b02fb2b0f507911c407a292da92b72f2b10a28ff0,1026,district_spatial_conflict,high,drainage_asset,pumpstations:137,pumpstations,data/geojson/pumpstations.geojson,w4rw2mf,1014,unresolved,1
0b57e3f644363057d0b6d0ad266b5d82623e7a9203e5e4cbb0020f32e4224b17,1026,district_spatial_conflict,high,drainage_asset,pumpstations:146,pumpstations,data/geojson/pumpstations.geojson,w4rw2r6,1014,unresolved,1
d4774970d9a08e30e04070c9f3f8de83eb92dbedd5b03aa73d7b983fa02e8f50,1026,district_spatial_conflict,high,drainage_asset,pumpstations:87,pumpstations,data/geojson/pumpstations.geojson,w4rw205,1037,unresolved,1
c6834a818ead60417df7f3fd22f7ac9c767768977104aa31d30c36a6132365cc,1026,district_spatial_conflict,high,flood_signal,road_flood_sensor:TN.HKG.01(IN),road_flood_sensor,data/geojson/roadflood.geojson,w4rw2w7,,unresolved,1
649f00e131a66e00e7bbe8d292f8dd050ee442eb96390fd410b11b7fc5957770,1026,district_spatial_conflict,high,flood_signal,road_flood_sensor:TN.HKG.01(OUT),road_flood_sensor,data/geojson/roadflood.geojson,w4rw2w7,,unresolved,1
1cf3fde52d69d0b1101fd9609d214b8ef81ad63309b4049dbcbdc4ba1d6d4a16,1026,district_spatial_conflict,high,flood_signal,road_flood_sensor:TN.HKG.02(IN),road_flood_sensor,data/geojson/roadflood.geojson,w4rw2s7,,unresolved,1
353033c4dd53e1bc40827a248863bfa76bdd6381169aa4715d28ae8d2bf95222,1026,district_spatial_conflict,high,flood_signal,road_flood_sensor:TN.HKG.02(OUT),road_flood_sensor,data/geojson/roadflood.geojson,w4rw2s7,,unresolved,1
37b9715fa6dc3f7a4a92c1592e8fa6e7736b6ceb7432c0d6655a76558fd3f1d9,1026,district_spatial_conflict,high,monitoring_location,water_level_station:115,water_level_station,water-data/water_latest_geojson.json,w4rw23x,,unresolved,1
e6040a7aff3913b1ec1ca52accf809b43d02a01de34ecb607da11f83ffd74b2f,1026,district_spatial_conflict,high,monitoring_location,water_level_station:15,water_level_station,water-data/water_latest_geojson.json,w4rw2xe,,unresolved,1
dc49188cc4dfc7994d61765ea31b8c163842dd2cee9d04fcf570070996ea850a,1027,district_spatial_conflict,high,drainage_asset,canals:3268,canals,data/geojson/canals.geojson,w4rw9ug,1038,unresolved,1
dcb582f631ae2f9490e5b137c72c9d51d4897d68a97844a9616c97a8fa72e916,1027,district_spatial_conflict,high,drainage_asset,canals:4433,canals,data/geojson/canals.geojson,w4rwdes,1043,unresolved,1
fec42c69811d61ba2a4f0812ce3bda91175d9966972aa5836a88664d6b9dc707,1027,district_spatial_conflict,high,monitoring_location,water_level_station:154,water_level_station,water-data/water_latest_geojson.json,w4rwdsd,,unresolved,1
626caffb4e99f74ac8c49919c388cdbfec94c53148f36c88c1da59a05ce73906,1028,district_spatial_conflict,high,drainage_asset,protection:6,protection,data/geojson/protection.geojson,w4rmzmw,1031,unresolved,1
27c4225bddab46bb668d6b22d0d8ba0963a72be3bfe80e80e6cff55fb383e5ff,1028,district_spatial_conflict,high,monitoring_location,water_level_station:41,water_level_station,water-data/water_latest_geojson.json,w4rqp32,,unresolved,1
ece9fe57f0fb624a4ae0666a5b4faf015f82dbaf47fb40c0435f766b3afc5f0e,1030,district_spatial_conflict,high,flood_signal,official_risk_point:376,official_risk_point,data/geojson/expo473.geojson,w4rw8cy,,unresolved,1
75b9ad584f7c3c85d2c76b785b1fd1c0d2da578d69c764a3ad9dd56b7da3b4e9,1030,district_spatial_conflict,high,monitoring_location,water_level_station:22,water_level_station,water-data/water_latest_geojson.json,w4rwbfu,,unresolved,1
1f837cf3b4cf3902743753a2a30264f8832f7abb9f532625f578e39e3797b285,1030,district_spatial_conflict,high,monitoring_location,water_level_station:7,water_level_station,water-data/water_latest_geojson.json,w4rwb6q,,unresolved,1
d1300e40175a3115359536a11eb642d20dea927f3678fc10cdfadc0b45736bca,1030,district_spatial_conflict,high,monitoring_location,water_level_station:72,water_level_station,water-data/water_latest_geojson.json,w4rw8yp,,unresolved,1
a1aea32b3e8d582bed08b7b33dccef0b9e9ede9f7a0f0ccdfe27dbb9c2630d80,1031,district_spatial_conflict,high,drainage_asset,canals:3850,canals,data/geojson/canals.geojson,w4rmz7y,1012,unresolved,1
32422070d72b18195cf576eb7ab0e3dccaeea373d722f1391c26ce48f1d42d4d,1031,district_spatial_conflict,high,flood_signal,road_flood_sensor:FL.YNW.02,road_flood_sensor,data/geojson/roadflood.geojson,w4rmzwh,,unresolved,1
a24da28e784be28269692245e99580c61389b84945c76c8419bafea1b1c29b45,1032,district_spatial_conflict,high,drainage_asset,canals:3855,canals,data/geojson/canals.geojson,w4rw5ej,1011,unresolved,1
65cb33e226d73aaa9ef2be5775f5eb4a517f7d691ba45a9c9b3173d0d9206ab5,1032,district_spatial_conflict,high,monitoring_location,water_level_station:297,water_level_station,water-data/water_latest_geojson.json,w4rtf47,,unresolved,1
12fa38d7ab344ec42d930ecb810aae5fb790d99956a859d76e14c02844214322,1033,district_spatial_conflict,high,drainage_asset,pipejack:5,pipejack,data/geojson/pipejack.geojson,w4rw0gt,1039,unresolved,1
eb858c54cb011b51769d2872efc700857034bce05b9739c90800e9367c912f45,1033,district_spatial_conflict,high,drainage_asset,protection:9,protection,data/geojson/protection.geojson,w4rqpsm,1007,unresolved,1
1e38729689a941bff395a1ba0b2347cb9cd22bb9c35a22b877794a4e8d90558f,1033,district_spatial_conflict,high,drainage_asset,pumpstations:46,pumpstations,data/geojson/pumpstations.geojson,w4rtbpt,1012,unresolved,1
0ef000607d8bff938a31a2874e403ac2100c9a17d216b7cdc440b1f7de100ca1,1033,district_spatial_conflict,high,flood_signal,road_flood_sensor:FL.WTN.07,road_flood_sensor,data/geojson/roadflood.geojson,w4rw108,,unresolved,1
a8d7bb48023d78c4d68a541f37c3d2108c483533e2f7359d102a26317431c3b7,1033,district_spatial_conflict,high,flood_signal,road_flood_sensor:FL.WTN.08,road_flood_sensor,data/geojson/roadflood.geojson,w4rw0dw,,unresolved,1
2136c000827e4cc4488b85326aeee53486b5c9fa8ac27f26f56335282116d9ca,1034,district_spatial_conflict,high,drainage_asset,canals:4439,canals,data/geojson/canals.geojson,w4rtfrg,1032,unresolved,1
63cc603571cd628eb9448b674d0e0f1d95e411daf91ef472e9f75bd144ff0ede,1034,district_spatial_conflict,high,flood_signal,road_flood_sensor:TN.HKG.03(IN),road_flood_sensor,data/geojson/roadflood.geojson,w4rw1td,,unresolved,1
4f93091cdc80e0462dfc881652dee968de8ef3cfbb88ca7a23b5b6a98005da4c,1034,district_spatial_conflict,high,flood_signal,road_flood_sensor:TN.HKG.03(OUT),road_flood_sensor,data/geojson/roadflood.geojson,w4rw1td,,unresolved,1
bf9355c5a550261eedad792220527c22c33bb81193da20452724757a2c009411,1034,district_spatial_conflict,high,monitoring_location,water_level_station:138,water_level_station,water-data/water_latest_geojson.json,w4rw1mz,,unresolved,1
d7869215c545e0fe3d18834d9d77580c26d4beec5d68b0e52d44f22e7c155b7c,1034,district_spatial_conflict,high,monitoring_location,water_level_station:139,water_level_station,water-data/water_latest_geojson.json,w4rw1zp,,unresolved,1
9a86867f847991c4d20142e09b7acf75c34d8f75be1e2eab7051752dceed8919,1034,district_spatial_conflict,high,monitoring_location,water_level_station:150,water_level_station,water-data/water_latest_geojson.json,w4rtcxw,,unresolved,1
472feae661b3ce62ffb98fef45d46531a702661e5d57ff2f54772bf3695c2ddf,1035,district_spatial_conflict,high,drainage_asset,canals:3456,canals,data/geojson/canals.geojson,w4rmvc5,1021,unresolved,1
ad2c30b5bb5670274f3d5ef3354e6b373153d3d85fffc445291cf172bd58f287,1035,district_spatial_conflict,high,drainage_asset,canals:3687,canals,data/geojson/canals.geojson,w4rmyqw,1015,unresolved,1
adf2ca1855639c5fb94ab047279b97209581210681cdba5f52454f76a32eb7f1,1035,district_spatial_conflict,high,drainage_asset,canals:4265,canals,data/geojson/canals.geojson,w4rqn1j,1022,unresolved,1
29b48baa81cbed11fcadcf922c278c08130e03f6e9f860bd4face31c85616dd0,1035,district_spatial_conflict,high,drainage_asset,canals:4298,canals,data/geojson/canals.geojson,w4rqn0p,1015,unresolved,1
3b33360b8d4460d6e2f5b6d9e76176f5d7f90dc80be6d6922362c84b79a6bd6e,1035,district_spatial_conflict,high,drainage_asset,canals:4638,canals,data/geojson/canals.geojson,w4rqjbr,1022,unresolved,1
97e8444eec7274c1ea24ee2e9099688bbef9355d04c983cf94bf36fb81a61e57,1035,district_spatial_conflict,high,drainage_asset,floodgates:184,floodgates,data/geojson/floodgates.geojson,w4rqn0y,1022,unresolved,1
764a07020c646f549311052ba8f38d48221f6d692dfe855615ffcb839b32d4b1,1035,district_spatial_conflict,high,drainage_asset,floodgates:189,floodgates,data/geojson/floodgates.geojson,w4rqn1j,1022,unresolved,1
aa412c5b7dcbbef9a32d3540ae90354af62a764b31c0597bc90f0918f112c691,1035,district_spatial_conflict,high,drainage_asset,floodgates:190,floodgates,data/geojson/floodgates.geojson,w4rqn1p,1022,unresolved,1
4417dfeae485ae96058a3d0b74341f6ebe10c36cd1049309ac5419877de2dfa1,1036,district_spatial_conflict,high,flood_signal,official_risk_point:372,official_risk_point,data/geojson/expo473.geojson,w4rx0fm,,unresolved,1
a56ac62d8c96fa440c231dccd2ae8869a48e5c858a0b89a18e12ae49b025d6dd,1036,district_spatial_conflict,high,monitoring_location,water_level_station:114,water_level_station,water-data/water_latest_geojson.json,w4rx16q,,unresolved,1
e93d8255b03dc11194dd6d4562ffda49b9a9465a67a26c64f120a9c792ebe3fc,1036,district_spatial_conflict,high,monitoring_location,water_level_station:207,water_level_station,water-data/water_latest_geojson.json,w4rx0be,,unresolved,1
08333acee8d46959cc966bb2f8b4b74b098959bd1d0e8742eea38ab5c084e6f7,1036,district_spatial_conflict,high,monitoring_location,water_level_station:23,water_level_station,water-data/water_latest_geojson.json,w4rx0fm,,unresolved,1
8c046761b62aa4d9c1150929019adf21598752b2353096ab10575c4cf74d216e,1036,district_spatial_conflict,high,monitoring_location,water_level_station:300,water_level_station,water-data/water_latest_geojson.json,w4rx0fm,,unresolved,1
690bc65c344c28ec2c3a0fc82745d02b7c20908df5e693477d3312d6acf8ac70,1037,district_spatial_conflict,high,drainage_asset,canals:4397,canals,data/geojson/canals.geojson,w4rqrcz,1014,unresolved,1
e84fc2fbdf26c047b37d0972a5df1e4efb259995c222e1c360420e883d1af5f8,1037,district_spatial_conflict,high,flood_signal,official_risk_point:405,official_risk_point,data/geojson/expo473.geojson,w4rqpwb,,unresolved,1
8daedea89ba189cc72ca25cdf565685cfa46d7850edf2b6618312d99e179b6c9,1037,district_spatial_conflict,high,monitoring_location,water_level_station:121,water_level_station,water-data/water_latest_geojson.json,w4rqre7,,unresolved,1
fcc5dd9fd5c91830c2f7153418a2e24681492c487d1fae96b53afea768c5bb56,1038,district_spatial_conflict,high,drainage_asset,canals:3308,canals,data/geojson/canals.geojson,w4rwcb7,1005,unresolved,1
1e4f216c6c7ca51090b2d75b42b78bc522a488115cbff6eaec41d20e72f284fe,1038,district_spatial_conflict,high,drainage_asset,pipejack:3,pipejack,data/geojson/pipejack.geojson,w4rw8zd,1030,unresolved,1
a25390f0c54aa2c02d1622f65df3602e3791831c12a32745478328e2698129a3,1038,district_spatial_conflict,high,drainage_asset,protection:18,protection,data/geojson/protection.geojson,w4rw3wn,1045,unresolved,1
5dfb58e168f7a21c952a3d4318ff9977e4091bf2cc6b43bacc698de19727020d,1038,district_spatial_conflict,high,drainage_asset,protection:24,protection,data/geojson/protection.geojson,w4rwf32,1005,unresolved,1
2d5720e5d4004941e6305db959c1ad328c41905ef20afdc8177e1bb758559a9a,1038,district_spatial_conflict,high,drainage_asset,pumpstations:180,pumpstations,data/geojson/pumpstations.geojson,w4rw9zg,1005,unresolved,1
25aa6eb2290330de7fb8b7a822002730f34c61943efaeff634b08dcd13b9d69b,1039,district_spatial_conflict,high,drainage_asset,protection:29,protection,data/geojson/protection.geojson,w4rqke1,1048,unresolved,1
5c27cf2fb6ecc203057d58a7d839e25d346848783d82cf28db4f6e8bd04ea12b,1039,district_spatial_conflict,high,flood_signal,road_flood_sensor:FL.WTN.02,road_flood_sensor,data/geojson/roadflood.geojson,w4rw0m7,,unresolved,1
d21d5bfc0643e0e5d7a17fc6c19e2af0e850ce13b47986bff3373d530b97734b,1039,district_spatial_conflict,high,monitoring_location,water_level_station:166,water_level_station,water-data/water_latest_geojson.json,w4rtcrb,,unresolved,1
c6073e60c5e4a230bda769b0bc4808d233c9335735076eef074461685ff06685,1039,district_spatial_conflict,high,monitoring_location,water_level_station:85,water_level_station,water-data/water_latest_geojson.json,w4rw0qe,,unresolved,1
80f8e0838687c11599f4889ce079988b43ca723cbfc98481c8f1d1b2bbbff858,1039,district_spatial_conflict,high,monitoring_location,water_level_station:86,water_level_station,water-data/water_latest_geojson.json,w4rw1kc,,unresolved,1
0e93f9f719000f8b917ee8e0f6c64cb9d244b53dfdb6b2424c1dcfdba30d1eac,1040,district_spatial_conflict,high,drainage_asset,canals:3808,canals,data/geojson/canals.geojson,w4rmvrb,1022,unresolved,1
5530db73a2b56c6ad7909440de144d55b7541c7a83893f2f90a0661b262a5775,1040,district_spatial_conflict,high,drainage_asset,canals:4056,canals,data/geojson/canals.geojson,w4rqhvz,1022,unresolved,1
283fd9fb850a7cb55fcb7322c7f0fe7e6ff1386beb76eed688cb4891acd259c2,1040,district_spatial_conflict,high,drainage_asset,sumps:47,sumps,data/geojson/sumps.geojson,w4rmup3,1023,unresolved,1
08521cf5f6ef452b47298870a7abe43728133c9ef8605a4f847e0e42580a405b,1041,district_spatial_conflict,high,drainage_asset,canals:3494,canals,data/geojson/canals.geojson,w4rx0ee,1036,unresolved,1
0392a98d7acc34488d27e420a3be12dfd8a61a8111209a3346dfa2949b064b24,1041,district_spatial_conflict,high,drainage_asset,canals:4360,canals,data/geojson/canals.geojson,w4rwbvx,1005,unresolved,1
7999c6452d4b8c5d2a9a00e32142bd57a18d7b345464797a5d999ce983266028,1041,district_spatial_conflict,high,drainage_asset,pumpstations:191,pumpstations,data/geojson/pumpstations.geojson,w4rx0be,1036,unresolved,1
a7027bb4d2ef1c4c1282088adb725003f07ba28352d1316140b69dd2e4fad4dc,1042,district_spatial_conflict,high,flood_signal,road_flood_sensor:FL.BKA.07,road_flood_sensor,data/geojson/roadflood.geojson,w4rx40v,,unresolved,1
c8138dba8aa7c7227b157197b6b44c6addd657e933fb3c6b418d0fbcb869c10d,1042,district_spatial_conflict,high,monitoring_location,water_level_station:125,water_level_station,water-data/water_latest_geojson.json,w4rwgnj,,unresolved,1
94608da9140a974424614507b497bfc7492adf59e76150cfe9f9ae9d20d8bf64,1043,district_spatial_conflict,high,drainage_asset,canals:3480,canals,data/geojson/canals.geojson,w4rwf2v,1005,unresolved,1
07acafc9cc523d3e7a3fe5be4b19a988f32da719e932d940814ca96efc2ed3d3,1043,district_spatial_conflict,high,drainage_asset,floodgates:116,floodgates,data/geojson/floodgates.geojson,w4rw7xd,1044,unresolved,1
d6dae3826649383b3c1a3d1febb33137bef8b396f2c1bbacd6a88caf3053dcb8,1043,district_spatial_conflict,high,monitoring_location,water_level_station:127,water_level_station,water-data/water_latest_geojson.json,w4rweny,,unresolved,1
a852cc102031ba39276e551e918c7f18150c6ae9da326fea66c7bae7d06cb701,1043,district_spatial_conflict,high,monitoring_location,water_level_station:128,water_level_station,water-data/water_latest_geojson.json,w4rwe88,,unresolved,1
41407cfea4d2809a9d3aa704ce0d6c8eb5b822a79eb86fe0a2f6c917ffb6268d,1044,district_spatial_conflict,high,monitoring_location,water_level_station:175,water_level_station,water-data/water_latest_geojson.json,w4rw7xm,,unresolved,1
d676982d929c1365dddabf2b27f8a2dcffd443639266d010436fb670d1b62a5c,1044,district_spatial_conflict,high,monitoring_location,water_level_station:205,water_level_station,water-data/water_latest_geojson.json,w4rw5tt,,unresolved,1
38f2f2cdb8d28301bb92256003e88ccc5cde1eab630f9051c8eb03d1ccd1944f,1044,district_spatial_conflict,high,monitoring_location,water_level_station:29,water_level_station,water-data/water_latest_geojson.json,w4rw7xd,,unresolved,1
523140f5cb6c115a765301a231fac71f8f198068670e31545a73a0a2437b1939,1044,district_spatial_conflict,high,monitoring_location,water_level_station:88,water_level_station,water-data/water_latest_geojson.json,w4rw6us,,unresolved,1
4e5727f12edb0ddec9c62450f56d9110ebee497514a4bd98c8b7d133f1cbc605,1045,district_spatial_conflict,high,drainage_asset,canals:3511,canals,data/geojson/canals.geojson,w4rw98h,1006,unresolved,1
8c74a073cc32315987ac6ab54ebebc270e0e24973bb29159e9f29c331199ef2c,1045,district_spatial_conflict,high,drainage_asset,floodgates:007,floodgates,data/geojson/floodgates.geojson,w4rw2zn,1017,unresolved,1
49354ac37be72a15d1a88bf3581d9ecc0d28899c52811c3e826055791f71eb90,1045,district_spatial_conflict,high,drainage_asset,pumpstations:116,pumpstations,data/geojson/pumpstations.geojson,w4rw349,1017,unresolved,1
20192162eee60d49869ceceeeb7cb49d067a4fbc5f43560268b4523866847ce4,1045,district_spatial_conflict,high,monitoring_location,water_level_station:87,water_level_station,water-data/water_latest_geojson.json,w4rw391,,unresolved,1
baac74c8ce568a7b0d40d5c60ae39b52548ac8515f8eea089245f69e5e8013df,1046,district_spatial_conflict,high,drainage_asset,canals:3373,canals,data/geojson/canals.geojson,w4rxjsf,1003,unresolved,1
6f6c71bc1622d26f0bc98cc78c9ec24c7d18659695bd6074635a84efd97b0d44,1046,district_spatial_conflict,high,drainage_asset,canals:4058,canals,data/geojson/canals.geojson,w4rwveg,1003,unresolved,1
251150db2ea81f7d990ab8462e944a9c586b872d6f4c847513ca524ac913093f,1046,district_spatial_conflict,high,flood_signal,official_risk_point:389,official_risk_point,data/geojson/expo473.geojson,w4rx539,,unresolved,1
2e5d781a5df8227d26ef175b059a04a72f56ca1dcadbc5c65d350cbe566f3de3,1046,district_spatial_conflict,high,monitoring_location,water_level_station:57,water_level_station,water-data/water_latest_geojson.json,w4rxjw4,,unresolved,1
1b490cb10698e015c518453720bf28a6915878605a1168d46f57bb2e6722dc30,1047,district_spatial_conflict,high,drainage_asset,canals:3305,canals,data/geojson/canals.geojson,w4rtf30,1032,unresolved,1
c541cff03ccef31edcc09c671394703707fe3dd3ace58a31f831523da82222ec,1047,district_spatial_conflict,high,drainage_asset,canals:3698,canals,data/geojson/canals.geojson,w4rtc4w,1009,unresolved,1
